epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,470.836,0.71717,1.05508,1.06222,0.60279,0.46028,0.47765,0.39489,0.55009,1.08187,0.91119,0.000291667,0.000291667,0.000291667
47,480.959,0.71429,1.02825,1.05326,0.60999,0.48022,0.49209,0.41087,0.55857,1.08342,0.91931,0.00028646,0.00028646,0.00028646
48,491.097,0.70093,1.02408,1.05244,0.61799,0.46999,0.48739,0.40629,0.5623,1.02072,0.92051,0.000281252,0.000281252,0.000281252
49,501.467,0.69962,1.02139,1.05128,0.62024,0.44228,0.46619,0.38904,0.55029,1.22505,0.91937,0.000276045,0.000276045,0.000276045
50,511.425,0.70089,1.00422,1.05015,0.66361,0.44432,0.47856,0.40234,0.55499,1.22842,0.9201,0.000270837,0.000270837,0.000270837
51,521.508,0.69861,0.98094,1.05587,0.61506,0.47939,0.48559,0.40972,0.55181,1.10727,0.91689,0.00026563,0.00026563,0.00026563
52,531.805,0.69036,0.98106,1.04557,0.65219,0.44762,0.48131,0.40843,0.5319,1.0475,0.90646,0.000260423,0.000260423,0.000260423
53,541.609,0.70501,0.9853,1.04768,0.63549,0.47101,0.49063,0.41026,0.53828,1.09771,0.91464,0.000255215,0.000255215,0.000255215
54,551.508,0.68513,0.94332,1.03791,0.63052,0.46798,0.49092,0.41578,0.53656,1.07338,0.9136,0.000250008,0.000250008,0.000250008
55,561.489,0.68687,0.95424,1.04143,0.6669,0.4714,0.49913,0.42662,0.53489,1.0573,0.90839,0.0002448,0.0002448,0.0002448
56,571.49,0.68522,0.94746,1.03656,0.66189,0.46231,0.49263,0.42042,0.52291,1.04756,0.90083,0.000239593,0.000239593,0.000239593
57,581.572,0.68225,0.94246,1.03799,0.66158,0.46405,0.49264,0.42314,0.52125,1.0393,0.89629,0.000234386,0.000234386,0.000234386
58,592.254,0.6882,0.93093,1.04317,0.62846,0.47409,0.48315,0.41115,0.52646,1.06118,0.90107,0.000229178,0.000229178,0.000229178
59,604.002,0.66891,0.91518,1.02995,0.65046,0.47899,0.4917,0.41967,0.52931,1.00755,0.90222,0.000223971,0.000223971,0.000223971
60,614.164,0.66797,0.90039,1.03033,0.67519,0.46262,0.50056,0.42296,0.51636,1.06222,0.89393,0.000218763,0.000218763,0.000218763
61,624.249,0.66998,0.90619,1.02943,0.64614,0.46887,0.49433,0.42737,0.52015,1.07604,0.89845,0.000213556,0.000213556,0.000213556
62,634.273,0.66227,0.88676,1.03077,0.69063,0.4437,0.48926,0.4216,0.50807,1.07027,0.8871,0.000208349,0.000208349,0.000208349
63,644.227,0.65098,0.88956,1.02473,0.61817,0.48125,0.48815,0.4206,0.51244,1.09297,0.89105,0.000203141,0.000203141,0.000203141
64,654.171,0.64965,0.88898,1.02491,0.61681,0.47655,0.49363,0.42872,0.50468,1.03413,0.88631,0.000197934,0.000197934,0.000197934
65,664.145,0.65229,0.86702,1.01572,0.66585,0.46331,0.49343,0.42574,0.50286,1.0276,0.88892,0.000192726,0.000192726,0.000192726
66,674.051,0.64885,0.8584,1.02403,0.62835,0.47255,0.49836,0.43204,0.50638,1.06899,0.89009,0.000187519,0.000187519,0.000187519
67,683.996,0.64417,0.86976,1.02102,0.65276,0.44934,0.48284,0.42204,0.51234,1.07901,0.89966,0.000182312,0.000182312,0.000182312
68,694.019,0.6487,0.84089,1.01866,0.6272,0.46619,0.49518,0.43254,0.50788,1.06615,0.89517,0.000177104,0.000177104,0.000177104
69,704.241,0.63655,0.83684,1.01064,0.64577,0.45716,0.48911,0.42302,0.49848,1.09369,0.88464,0.000171897,0.000171897,0.000171897
70,714.217,0.62905,0.84345,1.01224,0.63503,0.46088,0.48854,0.42417,0.49528,1.09358,0.88613,0.000166689,0.000166689,0.000166689
71,724.263,0.64232,0.8368,1.01937,0.63414,0.45649,0.49151,0.43005,0.50443,1.10611,0.88714,0.000161482,0.000161482,0.000161482
72,734.384,0.6363,0.84876,1.01587,0.64179,0.46842,0.4992,0.43544,0.50162,1.10237,0.88505,0.000156275,0.000156275,0.000156275
73,744.464,0.63336,0.80962,1.00925,0.65291,0.47102,0.5012,0.43697,0.49392,1.06498,0.88045,0.000151067,0.000151067,0.000151067
74,754.409,0.6236,0.8027,1.00373,0.64897,0.4616,0.50009,0.43793,0.50934,1.08322,0.88998,0.00014586,0.00014586,0.00014586
75,764.384,0.62545,0.82672,1.0091,0.6882,0.45453,0.49766,0.43835,0.49699,1.07092,0.88308,0.000140652,0.000140652,0.000140652
76,774.321,0.61742,0.79429,1.00815,0.64196,0.46631,0.49079,0.43232,0.4956,1.14544,0.88274,0.000135445,0.000135445,0.000135445
77,784.315,0.62793,0.80821,1.00957,0.68616,0.46804,0.49683,0.43827,0.47636,1.07896,0.87407,0.000130238,0.000130238,0.000130238
78,794.359,0.61223,0.78536,1.0013,0.67173,0.45562,0.49654,0.43672,0.48702,1.0865,0.87837,0.00012503,0.00012503,0.00012503
79,804.31,0.62513,0.79781,1.00995,0.69713,0.46143,0.50182,0.44082,0.4831,1.11736,0.87609,0.000119823,0.000119823,0.000119823
80,814.382,0.60718,0.77404,0.9995,0.70232,0.46168,0.50489,0.4414,0.48408,1.09346,0.87774,0.000114615,0.000114615,0.000114615
81,824.385,0.59754,0.77565,0.99732,0.67739,0.45442,0.49533,0.43141,0.49113,1.12549,0.88075,0.000109408,0.000109408,0.000109408
82,834.369,0.60514,0.76508,0.99876,0.67171,0.46202,0.50412,0.4423,0.48165,1.13524,0.87227,0.000104201,0.000104201,0.000104201
83,844.267,0.60473,0.77224,0.99872,0.67222,0.45796,0.50719,0.44543,0.47121,1.08637,0.86616,9.89932e-05,9.89932e-05,9.89932e-05
84,854.157,0.60138,0.75516,0.99868,0.66026,0.4648,0.50146,0.43998,0.48417,1.10942,0.88133,9.37858e-05,9.37858e-05,9.37858e-05
85,864.084,0.58995,0.75262,0.99043,0.65869,0.46547,0.50395,0.44056,0.47215,1.1206,0.86724,8.85784e-05,8.85784e-05,8.85784e-05
86,874.007,0.57622,0.73918,0.98663,0.66642,0.4558,0.5038,0.44505,0.47377,1.11426,0.87169,8.3371e-05,8.3371e-05,8.3371e-05
87,883.901,0.58766,0.74687,0.98964,0.68086,0.44989,0.50454,0.44664,0.48105,1.12714,0.88147,7.81636e-05,7.81636e-05,7.81636e-05
88,893.856,0.5867,0.74358,0.9899,0.66677,0.47269,0.50696,0.44833,0.4854,1.10644,0.8804,7.29562e-05,7.29562e-05,7.29562e-05
89,903.769,0.58293,0.72762,0.98709,0.67329,0.46215,0.50321,0.44766,0.4779,1.11677,0.87541,6.77488e-05,6.77488e-05,6.77488e-05
90,913.868,0.58583,0.78214,0.9896,0.66494,0.46186,0.50428,0.45012,0.46992,1.12115,0.86889,6.25414e-05,6.25414e-05,6.25414e-05
91,924.471,0.51558,0.60562,0.93076,0.66004,0.47043,0.48999,0.43269,0.48395,1.20969,0.88399,5.7334e-05,5.7334e-05,5.7334e-05
92,934.297,0.48983,0.56951,0.91586,0.63437,0.47703,0.49415,0.4343,0.48408,1.20698,0.88371,5.21266e-05,5.21266e-05,5.21266e-05
93,944.043,0.47802,0.54448,0.9191,0.64951,0.4634,0.49448,0.43844,0.47251,1.20322,0.87072,4.69192e-05,4.69192e-05,4.69192e-05
94,953.759,0.47014,0.52528,0.90999,0.64528,0.47708,0.50008,0.44244,0.47082,1.16978,0.8689,4.17118e-05,4.17118e-05,4.17118e-05
95,963.498,0.46638,0.52788,0.90652,0.64685,0.46015,0.4956,0.4408,0.47156,1.19063,0.86984,3.65044e-05,3.65044e-05,3.65044e-05
96,973.243,0.45999,0.5177,0.90836,0.64859,0.46999,0.50134,0.4461,0.47109,1.17658,0.86701,3.1297e-05,3.1297e-05,3.1297e-05
97,983.014,0.46176,0.5115,0.90696,0.64522,0.47857,0.50126,0.44548,0.46947,1.17165,0.86828,2.60896e-05,2.60896e-05,2.60896e-05
98,992.732,0.45783,0.50444,0.90317,0.66381,0.45568,0.50277,0.44801,0.46745,1.16717,0.8687,2.08822e-05,2.08822e-05,2.08822e-05
99,1002.48,0.46127,0.50777,0.90319,0.67746,0.46017,0.50383,0.44832,0.46737,1.16156,0.86876,1.56748e-05,1.56748e-05,1.56748e-05
100,1012.2,0.45874,0.49302,0.90099,0.68349,0.46169,0.50587,0.45057,0.46628,1.16435,0.86813,1.04674e-05,1.04674e-05,1.04674e-05
1,10.4452,0.95699,3.22784,1.22997,0.28097,0.28949,0.17907,0.12736,0.77683,2.39138,1.092,0.000184513,0.000184513,0.000184513
2,19.9091,0.98941,2.436,1.23387,0.44034,0.31166,0.27683,0.19322,0.81031,2.01582,1.12803,0.000366185,0.000366185,0.000366185
3,29.3303,0.99531,2.23602,1.24105,0.34945,0.35993,0.2893,0.20083,0.88675,2.11065,1.19221,0.000544187,0.000544187,0.000544187
4,38.5965,1.01135,2.13422,1.24481,0.38304,0.33921,0.27861,0.20454,0.85878,2.06897,1.17172,0.000539487,0.000539487,0.000539487
5,47.8166,1.01869,2.05453,1.25385,0.40808,0.35627,0.3227,0.23334,0.83457,1.80356,1.14397,0.000533982,0.000533982,0.000533982
6,57.0459,0.97443,1.9848,1.22983,0.43026,0.35493,0.34266,0.23893,0.8251,2.32959,1.13643,0.000528478,0.000528478,0.000528478
7,66.249,0.98533,1.92611,1.22507,0.4869,0.36007,0.35053,0.25524,0.81057,1.76084,1.11305,0.000522974,0.000522974,0.000522974
8,75.3968,0.94785,1.81793,1.20237,0.51162,0.35328,0.37254,0.27706,0.78523,1.92024,1.10018,0.000517469,0.000517469,0.000517469
9,84.2216,0.94274,1.7921,1.20006,0.44172,0.41204,0.37757,0.29079,0.77396,1.78843,1.10586,0.000511965,0.000511965,0.000511965
10,93.0015,0.92516,1.75764,1.19166,0.5618,0.37722,0.38388,0.28342,0.77323,1.70261,1.092,0.00050646,0.00050646,0.00050646
11,101.792,0.92021,1.69815,1.17706,0.51593,0.41268,0.4119,0.30785,0.72276,1.56809,1.05889,0.000500956,0.000500956,0.000500956
12,110.528,0.9022,1.63542,1.1718,0.49474,0.40994,0.42145,0.31598,0.74264,1.49533,1.07412,0.000495452,0.000495452,0.000495452
13,119.397,0.90065,1.61041,1.16668,0.44304,0.42643,0.4166,0.30482,0.73594,1.61665,1.05646,0.000489947,0.000489947,0.000489947
14,128.721,0.88068,1.57978,1.16291,0.49333,0.39544,0.39154,0.29138,0.75326,2.16884,1.07665,0.000484443,0.000484443,0.000484443
15,138.028,0.88928,1.57161,1.16355,0.49334,0.41604,0.4196,0.32489,0.72417,1.57239,1.05568,0.000478938,0.000478938,0.000478938
16,147.297,0.86497,1.5301,1.1596,0.55287,0.42566,0.4356,0.33842,0.73537,1.76517,1.07447,0.000473434,0.000473434,0.000473434
17,156.543,0.85505,1.50865,1.15067,0.55022,0.44867,0.44695,0.34834,0.68786,1.43676,1.03893,0.00046793,0.00046793,0.00046793
18,165.726,0.84981,1.4523,1.13691,0.58559,0.42241,0.45026,0.35858,0.70599,1.42814,1.04866,0.000462425,0.000462425,0.000462425
19,174.97,0.85711,1.42953,1.14061,0.50609,0.43764,0.40577,0.31885,0.71604,1.79755,1.05601,0.000456921,0.000456921,0.000456921
20,184.2,0.83208,1.3818,1.12069,0.56159,0.44759,0.4522,0.35394,0.66982,1.40709,1.03115,0.000451416,0.000451416,0.000451416
21,193.403,0.83867,1.39057,1.12949,0.50694,0.43523,0.40788,0.31838,0.653,1.64967,1.01798,0.000445912,0.000445912,0.000445912
22,202.64,0.83938,1.42807,1.13516,0.53603,0.45879,0.46296,0.36929,0.65253,1.35745,1.00046,0.000440408,0.000440408,0.000440408
23,211.838,0.8169,1.3535,1.11748,0.56502,0.4432,0.45678,0.36379,0.66116,1.52277,1.02731,0.000434903,0.000434903,0.000434903
24,221.052,0.80977,1.33764,1.11837,0.50053,0.44141,0.4335,0.34023,0.66021,1.57242,1.02286,0.000429399,0.000429399,0.000429399
25,230.408,0.80677,1.32104,1.11747,0.55506,0.47734,0.4623,0.36865,0.65363,1.37728,1.01033,0.000423894,0.000423894,0.000423894
26,239.616,0.80197,1.28392,1.10849,0.55608,0.46392,0.45511,0.36644,0.64427,1.49959,0.99963,0.00041839,0.00041839,0.00041839
27,248.786,0.80149,1.28937,1.11244,0.59363,0.44325,0.46544,0.37475,0.63822,1.36656,0.99964,0.000412886,0.000412886,0.000412886
28,258.044,0.78833,1.27364,1.10158,0.59345,0.4586,0.46552,0.38235,0.64748,1.3466,1.01571,0.000407381,0.000407381,0.000407381
29,267.242,0.78914,1.27462,1.10885,0.57808,0.47641,0.46733,0.37429,0.6467,1.41967,1.01043,0.000401877,0.000401877,0.000401877
30,276.425,0.786,1.25156,1.10766,0.53187,0.47716,0.46814,0.37665,0.63827,1.33453,1.00376,0.000396372,0.000396372,0.000396372
31,285.559,0.79096,1.24289,1.10368,0.56238,0.42494,0.46546,0.37169,0.63974,1.33563,1.00238,0.000390868,0.000390868,0.000390868
32,294.825,0.78336,1.24117,1.1061,0.52858,0.46066,0.45165,0.3616,0.6417,1.38377,1.00102,0.000385364,0.000385364,0.000385364
33,304.03,0.77128,1.19195,1.08729,0.60781,0.44572,0.4673,0.38554,0.60551,1.32442,0.97991,0.000379859,0.000379859,0.000379859
34,313.279,0.7492,1.18449,1.07653,0.58422,0.43656,0.45124,0.36801,0.62461,1.3797,0.98637,0.000374355,0.000374355,0.000374355
35,322.515,0.76632,1.19048,1.08792,0.62043,0.46165,0.47112,0.38943,0.61008,1.36539,0.9758,0.00036885,0.00036885,0.00036885
36,331.717,0.74344,1.15648,1.0757,0.60937,0.46801,0.4758,0.38801,0.61635,1.32066,0.97714,0.000363346,0.000363346,0.000363346
37,341.066,0.74526,1.13753,1.07741,0.66928,0.45817,0.48624,0.39544,0.61206,1.30282,0.99435,0.000357842,0.000357842,0.000357842
38,350.363,0.74203,1.14092,1.08222,0.57954,0.47934,0.47251,0.39236,0.60161,1.31045,0.97787,0.000352337,0.000352337,0.000352337
39,359.483,0.74673,1.09457,1.06984,0.6252,0.45269,0.47167,0.39173,0.59613,1.29826,0.97131,0.000346833,0.000346833,0.000346833
40,368.695,0.73299,1.09881,1.07392,0.63754,0.46329,0.48274,0.3972,0.58766,1.29229,0.96557,0.000341328,0.000341328,0.000341328
41,377.848,0.73644,1.10759,1.07311,0.63688,0.48308,0.50149,0.41337,0.5997,1.28648,0.98013,0.000335824,0.000335824,0.000335824
42,387.052,0.73683,1.07111,1.06761,0.66366,0.47295,0.49247,0.41086,0.58361,1.45429,0.95738,0.00033032,0.00033032,0.00033032
43,396.205,0.73158,1.07668,1.06999,0.6253,0.48933,0.49166,0.40609,0.59291,1.24515,0.96312,0.000324815,0.000324815,0.000324815
44,405.329,0.72381,1.04678,1.06043,0.64443,0.48108,0.4862,0.40517,0.57354,1.24338,0.95924,0.000319311,0.000319311,0.000319311
45,414.513,0.71146,1.03956,1.05386,0.59179,0.46634,0.47844,0.40335,0.57386,1.39118,0.96038,0.000313806,0.000313806,0.000313806
46,423.678,0.72071,1.03531,1.05669,0.6519,0.45766,0.49715,0.41601,0.55875,1.21298,0.94006,0.000308302,0.000308302,0.000308302
47,432.886,0.69943,1.01475,1.04816,0.66706,0.46902,0.48551,0.40201,0.55923,1.39212,0.94454,0.000302798,0.000302798,0.000302798
48,442.134,0.69918,1.00513,1.04799,0.6402,0.43059,0.4698,0.39298,0.57166,1.33797,0.95515,0.000297293,0.000297293,0.000297293
49,451.466,0.70458,0.99429,1.04737,0.61972,0.47519,0.4866,0.40803,0.56758,1.32562,0.94401,0.000291789,0.000291789,0.000291789
50,460.636,0.69418,0.98785,1.04242,0.65208,0.45379,0.48623,0.40923,0.55181,1.29883,0.9396,0.000286284,0.000286284,0.000286284
51,469.778,0.68866,0.96397,1.03947,0.63952,0.46623,0.48987,0.41331,0.5718,1.26837,0.94808,0.00028078,0.00028078,0.00028078
52,478.969,0.6858,0.97664,1.04434,0.63475,0.46287,0.49835,0.41655,0.55717,1.22542,0.94797,0.000275276,0.000275276,0.000275276
53,488.188,0.6843,0.96235,1.04042,0.66301,0.46038,0.48926,0.40879,0.56273,1.37447,0.94508,0.000269771,0.000269771,0.000269771
54,497.351,0.68863,0.96113,1.04731,0.63541,0.48106,0.49304,0.41877,0.55354,1.29848,0.9429,0.000264267,0.000264267,0.000264267
55,506.491,0.68531,0.93144,1.03338,0.66768,0.46366,0.49272,0.4216,0.55036,1.22154,0.93998,0.000258762,0.000258762,0.000258762
56,515.705,0.67292,0.9326,1.03483,0.62044,0.48341,0.48728,0.41618,0.53898,1.32252,0.9344,0.000253258,0.000253258,0.000253258
57,524.933,0.66728,0.92451,1.0326,0.63261,0.46147,0.48897,0.4139,0.54359,1.31371,0.93168,0.000247754,0.000247754,0.000247754
58,534.111,0.66262,0.90985,1.02662,0.66745,0.46264,0.48837,0.4149,0.54525,1.30558,0.94361,0.000242249,0.000242249,0.000242249
59,543.227,0.67814,0.90772,1.03221,0.65718,0.46967,0.48667,0.41446,0.53447,1.3322,0.92902,0.000236745,0.000236745,0.000236745
60,552.422,0.66524,0.92787,1.03048,0.67542,0.46867,0.50112,0.42751,0.52919,1.34773,0.92425,0.00023124,0.00023124,0.00023124
61,561.525,0.6632,0.90161,1.02307,0.62386,0.46794,0.48738,0.41592,0.53121,1.36579,0.92804,0.000225736,0.000225736,0.000225736
62,570.865,0.65711,0.86662,1.01925,0.64926,0.45787,0.48523,0.41682,0.5172,1.3877,0.92161,0.000220232,0.000220232,0.000220232
63,580.043,0.64526,0.86589,1.01774,0.63216,0.45808,0.48468,0.41718,0.52449,1.38835,0.92806,0.000214727,0.000214727,0.000214727
64,588.049,0.64381,0.86914,1.01576,0.66036,0.44895,0.48556,0.41771,0.52368,1.36273,0.92443,0.000209223,0.000209223,0.000209223
65,595.979,0.64438,0.87149,1.01343,0.58922,0.4841,0.4932,0.42724,0.51498,1.33871,0.91891,0.000203718,0.000203718,0.000203718
66,603.904,0.63709,0.85525,1.01562,0.62488,0.48594,0.50221,0.43655,0.52253,1.3211,0.92897,0.000198214,0.000198214,0.000198214
67,611.828,0.64121,0.84492,1.01562,0.65491,0.45986,0.49404,0.42896,0.52072,1.34719,0.91908,0.00019271,0.00019271,0.00019271
68,619.755,0.64279,0.84459,1.01612,0.65835,0.47392,0.50103,0.43369,0.51246,1.30786,0.91623,0.000187205,0.000187205,0.000187205
69,627.666,0.62733,0.84637,1.01475,0.66274,0.45157,0.49455,0.42953,0.51096,1.31649,0.91802,0.000181701,0.000181701,0.000181701
70,635.662,0.63662,0.83274,1.01088,0.64935,0.45798,0.49691,0.43219,0.50666,1.35288,0.91452,0.000176196,0.000176196,0.000176196
71,643.533,0.63225,0.8221,1.01112,0.6384,0.46796,0.49908,0.43525,0.50064,1.35893,0.90346,0.000170692,0.000170692,0.000170692
72,651.456,0.61774,0.80721,1.00119,0.65412,0.47048,0.50413,0.43977,0.50293,1.32268,0.91143,0.000165188,0.000165188,0.000165188
73,659.367,0.61421,0.79393,1.00264,0.63243,0.47177,0.49423,0.42829,0.50216,1.35949,0.91273,0.000159683,0.000159683,0.000159683
74,667.401,0.61888,0.81065,1.00566,0.66958,0.47572,0.51096,0.446,0.49581,1.29512,0.9038,0.000154179,0.000154179,0.000154179
75,675.242,0.62154,0.79148,1.00243,0.67407,0.4668,0.50434,0.44124,0.49977,1.33869,0.90803,0.000148674,0.000148674,0.000148674
76,683.193,0.61435,0.78402,1.00009,0.64994,0.4676,0.50125,0.43632,0.48816,1.31116,0.90072,0.00014317,0.00014317,0.00014317
77,691.111,0.60134,0.77647,0.99982,0.64517,0.47798,0.50382,0.44129,0.48731,1.31627,0.89972,0.000137666,0.000137666,0.000137666
78,699.035,0.60491,0.77736,0.99563,0.68524,0.46502,0.50428,0.43644,0.48352,1.36207,0.89748,0.000132161,0.000132161,0.000132161
79,706.956,0.60508,0.75694,0.99482,0.66749,0.45074,0.49969,0.43998,0.48214,1.34186,0.89852,0.000126657,0.000126657,0.000126657
80,714.886,0.61599,0.76304,0.99764,0.66212,0.45528,0.49436,0.43306,0.48965,1.38519,0.89897,0.000121152,0.000121152,0.000121152
81,722.761,0.60391,0.77233,1.00174,0.66502,0.45352,0.49818,0.44297,0.48119,1.33564,0.90004,0.000115648,0.000115648,0.000115648
82,730.68,0.60057,0.76573,0.99774,0.63081,0.48434,0.50778,0.44673,0.4822,1.34345,0.90168,0.000110144,0.000110144,0.000110144
83,738.604,0.59097,0.75313,0.99074,0.65284,0.46453,0.5072,0.44462,0.48843,1.34408,0.90164,0.000104639,0.000104639,0.000104639
84,746.509,0.59471,0.74029,0.99177,0.67829,0.45425,0.50221,0.44541,0.47898,1.3535,0.89396,9.91348e-05,9.91348e-05,9.91348e-05
85,754.463,0.59242,0.72017,0.98893,0.67233,0.45754,0.50096,0.44192,0.48315,1.42511,0.89376,9.36304e-05,9.36304e-05,9.36304e-05
86,762.375,0.57603,0.73463,0.98613,0.64947,0.46575,0.49962,0.43971,0.47751,1.42963,0.88867,8.8126e-05,8.8126e-05,8.8126e-05
87,770.403,0.58949,0.72843,0.99202,0.67634,0.45891,0.49697,0.43904,0.48372,1.40133,0.89479,8.26216e-05,8.26216e-05,8.26216e-05
88,778.341,0.58221,0.71542,0.98301,0.67667,0.45984,0.49984,0.44144,0.47375,1.38505,0.89153,7.71172e-05,7.71172e-05,7.71172e-05
89,786.224,0.57374,0.71237,0.98896,0.67276,0.46075,0.50347,0.44516,0.47874,1.40827,0.89403,7.16128e-05,7.16128e-05,7.16128e-05
90,794.057,0.58598,0.71371,0.98503,0.63956,0.4747,0.50608,0.44675,0.48394,1.37867,0.89174,6.61084e-05,6.61084e-05,6.61084e-05
91,802.669,0.5011,0.59103,0.92134,0.66656,0.4496,0.49307,0.43173,0.50657,1.4609,0.90914,6.0604e-05,6.0604e-05,6.0604e-05
92,810.489,0.48746,0.54561,0.91789,0.64625,0.46875,0.49815,0.4389,0.49011,1.45436,0.89741,5.50996e-05,5.50996e-05,5.50996e-05
93,818.181,0.4737,0.5315,0.91219,0.65088,0.47431,0.50356,0.44387,0.48239,1.43598,0.8936,4.95952e-05,4.95952e-05,4.95952e-05
94,825.968,0.46651,0.52122,0.90884,0.68065,0.46104,0.50288,0.4433,0.48213,1.43459,0.89735,4.40908e-05,4.40908e-05,4.40908e-05
95,833.745,0.46894,0.5097,0.90555,0.66887,0.46736,0.50117,0.44217,0.48168,1.46343,0.8934,3.85864e-05,3.85864e-05,3.85864e-05
96,841.558,0.46345,0.50411,0.90374,0.69019,0.45548,0.50682,0.44927,0.46887,1.45772,0.88265,3.3082e-05,3.3082e-05,3.3082e-05
97,849.33,0.46162,0.50749,0.90319,0.67768,0.4639,0.5079,0.45084,0.46807,1.45178,0.88381,2.75776e-05,2.75776e-05,2.75776e-05
98,857.126,0.45461,0.4967,0.9001,0.67026,0.46966,0.50696,0.4513,0.46472,1.43866,0.88331,2.20732e-05,2.20732e-05,2.20732e-05
99,865.04,0.44643,0.48634,0.8992,0.70056,0.45682,0.50586,0.45033,0.46448,1.45168,0.88316,1.65688e-05,1.65688e-05,1.65688e-05
100,872.799,0.45127,0.48732,0.90195,0.67231,0.46457,0.51123,0.45528,0.46322,1.44977,0.88201,1.10644e-05,1.10644e-05,1.10644e-05
